# Species transect plant heights
#
# Original Data Source: https://data.sustainability.glbrc.org/datatables/592
# The newest version of the data https://data.sustainability.glbrc.org/datatables/592.csv
# Full EML Metadata: https://data.sustainability.glbrc.org/datasets/178.eml
#
# These Data are copyrighted and use in a publication requires permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# sample_date		sample date
# site		experimental site
# plot		Plot sampled
# subplot		N+ or N- subplot
# line		transect line sampled
# species		species measured
# height	centimeter	height to the top of the plant canopy
# has_lodged		had the plant that was measured lodged?
# comments		comments about the observation
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#
#
sample_date,site,plot,subplot,line,species,height,has_lodged,comments
#,,,,,,centimeter,,
2018-09-05,Hancock,G11-R4,N+,2,Panicum capillare L.,36,f,
2018-09-06,Rhinelander,G5-R1,N+,2,Panicum virgatum L.,143,f,Skipped first part due to rainout shelter -- 
2018-09-06,Rhinelander,G5-R2,N+,1,Panicum virgatum L.,161,f,Started N of rainout shelter -- 
2018-09-06,Rhinelander,G5-R2,N+,1,Panicum virgatum L.,130,t,
2018-09-06,Rhinelander,G5-R2,N+,2,Panicum virgatum L.,111,t,
2018-09-05,Rhinelander,G5-R3,N+,1,Panicum virgatum L.,189,f,
2018-09-05,Rhinelander,G5-R3,N+,2,Panicum virgatum L.,147,f,
2018-09-06,Rhinelander,G6-R1,N+,1,Miscanthus x giganteus,183,f,
2018-09-06,Rhinelander,G6-R1,N+,1,Miscanthus x giganteus,124,f,
2018-09-06,Rhinelander,G6-R1,N+,2,Setaria pumila (Poir.) Roem. & Schult,96,f,
2018-09-06,Rhinelander,G6-R1,N+,2,Miscanthus x giganteus,108,f,
2018-09-06,Rhinelander,G6-R2,N+,1,Rubus sp. (*),120,f,
2018-09-06,Rhinelander,G6-R2,N+,1,Miscanthus x giganteus,160,f,
2018-09-06,Rhinelander,G6-R2,N+,2,Setaria pumila (Poir.) Roem. & Schult,79,f,
2018-09-05,Rhinelander,G6-R3,N+,2,Miscanthus x giganteus,134,f,
2018-09-05,Rhinelander,G5-R3,N+,2,Panicum virgatum L.,143,f,
2018-09-05,Rhinelander,G5-R4,N+,2,Panicum virgatum L.,123,t,
2018-09-05,Rhinelander,G5-R4,N+,2,Panicum virgatum L.,180,f,
2018-09-05,Hancock,G11-R3,N-,4,Erigeron annuus (L.) Pers.,63,f,
2018-09-05,Hancock,G11-R2,N-,3,Poa pratensis L.,36,f,
2018-09-05,Hancock,G11-R2,N-,3,Poa pratensis L.,18,f,
2018-09-05,Hancock,G11-R2,N-,4,Elymus repens (L.) Gould,72,f,
2018-09-05,Rhinelander,G6-R3,N-,3,Setaria pumila (Poir.) Roem. & Schult,76,f,
2018-09-05,Rhinelander,G6-R3,N-,4,Setaria pumila (Poir.) Roem. & Schult,53,f,
2018-09-06,Rhinelander,G6-R2,N-,4,Setaria pumila (Poir.) Roem. & Schult,78,f,
2018-09-06,Rhinelander,G6-R1,N-,4,Poa pratensis L.,14,f,
2018-09-06,Rhinelander,G6-R1,N-,4,Asclepias syriaca L.,95,f,
2018-09-05,Rhinelander,G5-R4,N-,3,Panicum virgatum L.,190,f,
2018-09-05,Rhinelander,G5-R4,N-,4,Panicum virgatum L.,172,f,
2018-09-05,Rhinelander,G5-R4,N-,4,Panicum virgatum L.,157,f,
2018-09-05,Rhinelander,G5-R3,N-,3,Panicum virgatum L.,162,f,
2018-09-05,Rhinelander,G5-R3,N-,3,Panicum virgatum L.,153,f,
2018-09-05,Rhinelander,G5-R3,N-,3,Panicum virgatum L.,143,f,
2018-09-05,Rhinelander,G5-R3,N-,3,Panicum virgatum L.,153,f,
2018-09-06,Rhinelander,G5-R2,N-,3,Panicum virgatum L.,207,f,
2018-09-06,Rhinelander,G5-R2,N-,4,Panicum virgatum L.,180,f,
2018-09-06,Rhinelander,G5-R2,N-,4,Panicum virgatum L.,158,f,
2018-09-06,Rhinelander,G5-R2,N-,4,Panicum virgatum L.,175,f,
2018-09-06,Rhinelander,G5-R1,N-,3,Panicum virgatum L.,146,f,
2018-09-06,Rhinelander,G5-R1,N-,3,Panicum virgatum L.,144,f,
2018-09-06,Rhinelander,G6-R1,N+,1,Setaria pumila (Poir.) Roem. & Schult,64,f,
2018-09-06,Rhinelander,G6-R1,N+,1,Setaria pumila (Poir.) Roem. & Schult,81,f,
2018-09-06,Rhinelander,G6-R1,N+,1,Miscanthus x giganteus,123,f,
2018-09-05,Rhinelander,G5-R3,N-,1,Panicum virgatum L.,193,f,
2018-09-05,Rhinelander,G6-R3,N+,1,Setaria pumila (Poir.) Roem. & Schult,95,f,
2018-09-05,Rhinelander,G6-R3,N+,2,Asclepias syriaca L.,57,f,
2018-09-05,Rhinelander,G6-R4,N+,1,Setaria pumila (Poir.) Roem. & Schult,48,f,
2018-09-05,Rhinelander,G6-R4,N+,1,Setaria pumila (Poir.) Roem. & Schult,84,f,
2018-09-05,Rhinelander,G6-R4,N+,2,Setaria pumila (Poir.) Roem. & Schult,56,f,
2018-09-05,Rhinelander,G6-R4,N+,2,Silene alba (Mill.) E.H.L.Krause,47,f,
2018-09-06,Rhinelander,G7-R1,N+,1,Andropogon gerardii,229,f,
2018-09-06,Rhinelander,G7-R1,N+,2,Andropogon gerardii,213,f,
2018-09-06,Rhinelander,G7-R2,N+,1,Andropogon gerardii,160,f,
2018-09-05,Rhinelander,G7-R3,N+,1,Andropogon gerardii,178,f,
2018-09-05,Rhinelander,G7-R4,N+,2,Panicum virgatum L.,185,f,
2018-09-05,Rhinelander,G7-R4,N+,2,Andropogon gerardii,196,f,
2018-09-06,Rhinelander,G8-R1,N+,1,Poa pratensis L.,25,f,
2018-09-06,Rhinelander,G8-R1,N+,2,Solidago canadensis L.,80,f,
2018-09-06,Rhinelander,G8-R1,N+,2,Solidago canadensis L.,107,f,
2018-09-06,Rhinelander,G8-R2,N+,1,Trifolium pratense L.,45,f,Row 2-3 -- 
2018-09-05,Rhinelander,G8-R3,N+,1,Euthamia graminifolia (L.) Nutt.,74,f,
2018-09-05,Rhinelander,G8-R3,N+,2,Surface Litter,0,f,
2018-09-05,Rhinelander,G8-R3,N+,2,Surface Litter,0,f,
2018-09-05,Rhinelander,G8-R3,N+,2,Cirsium sp. (*),2,f,
2018-09-05,Rhinelander,G8-R4,N+,2,Solidago canadensis L.,60,f,Row 3-4    Only 3 trees > 1.5 meters -- 
2018-09-06,Rhinelander,G9-R1,N+,1,Solidago canadensis L.,110,f,
2018-09-06,Rhinelander,G9-R1,N+,2,Solidago canadensis L.,74,f,
2018-09-05,Rhinelander,G5-R3,N+,1,Panicum virgatum L.,177,f,Adjusted to the left of the rainout shelter -- 
2018-09-05,Rhinelander,G5-R3,N+,2,Panicum virgatum L.,147,f,
2018-09-05,Rhinelander,G8-R3,N-,4,Surface Litter,0,f,
2018-09-06,Rhinelander,G8-R2,N-,3,Trifolium pratense L.,53,f,Row 5-6 -- 
2018-09-06,Rhinelander,G8-R1,N-,3,Surface Litter,0,f,
2018-09-06,Rhinelander,G8-R1,N-,4,Setaria pumila (Poir.) Roem. & Schult,15,f,
2018-09-05,Rhinelander,G7-R4,N-,4,Andropogon gerardii,220,f,
2018-09-05,Rhinelander,G7-R3,N-,3,Andropogon gerardii,198,f,
2018-09-05,Rhinelander,G7-R3,N-,3,Andropogon gerardii,144,f,
2018-09-06,Rhinelander,G7-R2,N-,3,Panicum virgatum L.,160,f,
2018-09-06,Rhinelander,G7-R2,N-,3,Panicum virgatum L.,164,f,
2018-09-06,Rhinelander,G7-R2,N-,4,Andropogon gerardii,170,f,
2018-09-06,Rhinelander,G7-R2,N-,4,Andropogon gerardii,150,f,
2018-09-06,Rhinelander,G7-R1,N-,3,Sorghastrum nutans (L.) Nash ex Small,176,f,
2018-09-05,Rhinelander,G6-R4,N-,3,Rudbeckia hirta L.,35,f,
2018-09-05,Rhinelander,G6-R4,N-,3,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,29,f,
2018-09-05,Rhinelander,G6-R4,N-,4,Festuca rubra L.,46,f,
2018-09-05,Rhinelander,G6-R4,N-,4,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,15,f,
2018-09-05,Rhinelander,G6-R3,N-,3,Agrostis gigantea Roth,36,f,
2018-09-05,Rhinelander,G6-R3,N-,3,Agrostis gigantea Roth,62,f,
2018-09-06,Rhinelander,G6-R2,N-,3,Miscanthus x giganteus,118,f,
2018-09-06,Rhinelander,G6-R1,N-,3,Miscanthus x giganteus,120,f,
2018-09-06,Rhinelander,G6-R1,N-,3,Festuca rubra L.,41,f,
2018-09-06,Rhinelander,G6-R1,N-,3,Panicum virgatum L.,143,f,
2018-09-06,Rhinelander,G6-R1,N-,4,Setaria pumila (Poir.) Roem. & Schult,68,f,
2018-09-05,Rhinelander,G5-R4,N-,3,Panicum virgatum L.,175,f,
2018-09-05,Rhinelander,G5-R4,N-,4,Panicum virgatum L.,180,f,
2018-09-05,Rhinelander,G5-R4,N-,4,Panicum virgatum L.,179,f,
2018-09-05,Rhinelander,G5-R3,N-,3,Panicum virgatum L.,156,f,
2018-09-05,Rhinelander,G5-R3,N-,4,Panicum virgatum L.,152,f,
2018-09-05,Rhinelander,G5-R3,N-,4,Panicum virgatum L.,124,f,
2018-09-05,Rhinelander,G5-R3,N-,4,Panicum virgatum L.,152,f,
2018-09-05,Rhinelander,G5-R4,N+,1,Panicum virgatum L.,174,f,Started at North end of rainout shelter -- 
2018-09-05,Rhinelander,G5-R4,N+,1,Panicum virgatum L.,111,t,
2018-09-05,Rhinelander,G5-R4,N+,1,Panicum virgatum L.,161,f,
2018-09-05,Rhinelander,G5-R4,N+,2,Panicum virgatum L.,201,f,
2018-09-05,Rhinelander,G5-R4,N+,2,Panicum virgatum L.,132,t,Stopped at rainout shelter -- 
2018-09-06,Rhinelander,G6-R2,N+,1,Miscanthus x giganteus,140,f,
2018-09-06,Rhinelander,G6-R2,N+,1,Miscanthus x giganteus,146,f,
2018-09-06,Rhinelander,G6-R2,N+,2,Setaria pumila (Poir.) Roem. & Schult,80,f,
2018-09-06,Rhinelander,G6-R2,N+,2,Potentilla sp.,46,f,
2018-09-05,Rhinelander,G6-R3,N+,1,Setaria pumila (Poir.) Roem. & Schult,106,f,
2018-09-05,Rhinelander,G6-R3,N+,1,Potentilla sp.,41,f,
2018-09-05,Rhinelander,G6-R4,N+,1,Setaria pumila (Poir.) Roem. & Schult,60,f,
2018-09-06,Rhinelander,G7-R1,N+,1,Andropogon gerardii,234,f,
2018-09-06,Rhinelander,G7-R1,N+,2,Panicum virgatum L.,174,f,
2018-09-06,Rhinelander,G7-R1,N+,2,Andropogon gerardii,207,f,
2018-09-06,Rhinelander,G7-R2,N+,2,Panicum virgatum L.,160,f,
2018-09-06,Rhinelander,G7-R2,N+,2,Andropogon gerardii,144,f,
2018-09-05,Rhinelander,G7-R3,N+,1,Panicum virgatum L.,154,f,
2018-09-05,Rhinelander,G7-R3,N+,2,Andropogon gerardii,228,f,
2018-09-05,Rhinelander,G7-R3,N+,2,Sorghastrum nutans (L.) Nash ex Small,187,f,
2018-09-05,Rhinelander,G7-R4,N+,1,Panicum virgatum L.,156,f,
2018-09-05,Rhinelander,G7-R4,N+,2,Andropogon gerardii,190,f,
2018-09-06,Rhinelander,G8-R1,N+,1,Elymus repens (L.) Gould,95,f,
2018-09-06,Rhinelander,G8-R1,N+,2,Poa pratensis L.,21,f,
2018-09-06,Rhinelander,G8-R2,N+,1,Surface Litter,0,f,Row 2-3 -- 
2018-09-06,Rhinelander,G8-R2,N+,2,Trifolium pratense L.,28,f,Row 3-4 -- 
2018-09-05,Rhinelander,G8-R3,N+,1,Solidago canadensis L.,56,f,
2018-09-05,Rhinelander,G8-R3,N+,1,Bare ground/no plant found,0,f,
2018-09-05,Rhinelander,G8-R3,N+,1,Trifolium pratense L.,5,f,
2018-09-05,Rhinelander,G8-R3,N+,2,Cirsium arvense (L.) Scop.,181,f,
2018-09-05,Rhinelander,G5-R3,N+,1,Panicum virgatum L.,177,f,
2018-09-05,Rhinelander,G5-R3,N+,2,Panicum virgatum L.,181,f,Adjusted to the right of the shelter -- 
2018-09-05,Rhinelander,G5-R3,N+,2,Panicum virgatum L.,169,f,
2018-09-05,Rhinelander,G5-R4,N+,1,Panicum virgatum L.,198,f,
2018-09-06,Rhinelander,G8-R1,N-,3,Ambrosia artemisiifolia L.,10,f,
2018-09-06,Rhinelander,G8-R1,N-,3,Surface Litter,0,f,
2018-09-06,Rhinelander,G8-R1,N-,4,Solidago canadensis L.,99,f,
2018-09-05,Rhinelander,G7-R4,N-,3,Andropogon gerardii,155,f,
2018-09-05,Rhinelander,G7-R4,N-,3,Panicum virgatum L.,133,f,
2018-09-05,Rhinelander,G7-R4,N-,3,Andropogon gerardii,164,f,
2018-09-05,Rhinelander,G7-R4,N-,4,Andropogon gerardii,187,f,
2018-09-05,Rhinelander,G7-R3,N-,3,Andropogon gerardii,190,f,
2018-09-06,Rhinelander,G7-R2,N-,3,Andropogon gerardii,194,f,
2018-09-06,Rhinelander,G7-R2,N-,3,Panicum virgatum L.,172,f,
2018-09-06,Rhinelander,G7-R2,N-,4,Andropogon gerardii,218,f,
2018-09-06,Rhinelander,G7-R1,N-,3,Panicum virgatum L.,136,f,
2018-09-06,Rhinelander,G7-R1,N-,3,Andropogon gerardii,189,f,
2018-09-06,Rhinelander,G7-R1,N-,4,Panicum virgatum L.,193,f,
2018-09-06,Rhinelander,G7-R1,N-,4,Sorghastrum nutans (L.) Nash ex Small,177,f,
2018-09-05,Rhinelander,G6-R3,N-,3,Agrostis gigantea Roth,50,f,
2018-09-05,Rhinelander,G6-R3,N-,3,Unknown dicot (*),50,f,
2018-09-05,Rhinelander,G6-R3,N-,4,Setaria pumila (Poir.) Roem. & Schult,88,f,
2018-09-06,Rhinelander,G6-R2,N-,4,Setaria pumila (Poir.) Roem. & Schult,36,f,
2018-09-06,Rhinelander,G6-R2,N-,4,Setaria pumila (Poir.) Roem. & Schult,57,f,
2018-09-06,Rhinelander,G6-R2,N-,4,Sorghastrum nutans (L.) Nash ex Small,148,f,
2018-09-06,Rhinelander,G6-R1,N-,4,Setaria pumila (Poir.) Roem. & Schult,65,f,
2018-09-05,Rhinelander,G5-R4,N-,4,Panicum virgatum L.,169,f,
2018-09-05,Rhinelander,G5-R3,N-,3,Panicum virgatum L.,161,f,
2018-09-05,Rhinelander,G5-R3,N-,3,Panicum virgatum L.,113,f,
2018-09-05,Rhinelander,G5-R3,N-,4,Panicum virgatum L.,138,f,
2018-09-05,Rhinelander,G5-R4,N+,2,Panicum virgatum L.,185,f,
2018-09-06,Rhinelander,G6-R1,N+,1,Miscanthus x giganteus,170,f,
2018-09-06,Rhinelander,G6-R1,N+,1,Miscanthus x giganteus,165,f,
2018-09-06,Rhinelander,G6-R1,N+,2,Miscanthus x giganteus,102,f,
2018-09-06,Rhinelander,G6-R2,N+,2,Miscanthus x giganteus,166,f,
2018-09-06,Rhinelander,G6-R2,N+,2,Miscanthus x giganteus,174,f,
2018-09-05,Rhinelander,G6-R3,N+,1,Setaria pumila (Poir.) Roem. & Schult,106,f,
2018-09-05,Rhinelander,G6-R3,N+,1,Unknown dicot (*),67,f,
2018-09-05,Rhinelander,G6-R3,N+,2,Agrostis gigantea Roth,53,f,
2018-09-05,Rhinelander,G6-R4,N+,1,Setaria pumila (Poir.) Roem. & Schult,73,f,
2018-09-05,Rhinelander,G6-R4,N+,1,Setaria pumila (Poir.) Roem. & Schult,104,f,
2018-09-05,Rhinelander,G6-R4,N+,2,Silene alba (Mill.) E.H.L.Krause,73,f,
2018-09-06,Rhinelander,G7-R1,N+,1,Andropogon gerardii,182,f,
2018-09-06,Rhinelander,G7-R1,N+,2,Andropogon gerardii,198,f,
2018-09-06,Rhinelander,G7-R2,N+,1,Andropogon gerardii,169,f,
2018-09-06,Rhinelander,G7-R2,N+,1,Panicum virgatum L.,195,f,
2018-09-06,Rhinelander,G7-R2,N+,2,Andropogon gerardii,188,f,
2018-09-05,Rhinelander,G7-R3,N+,2,Sorghastrum nutans (L.) Nash ex Small,185,f,
2018-09-05,Rhinelander,G7-R4,N+,2,Andropogon gerardii,186,f,
2018-09-06,Rhinelander,G8-R1,N+,1,Poa pratensis L.,21,f,
2018-09-06,Rhinelander,G8-R1,N+,2,Bare ground/no plant found,0,f,
2018-09-06,Rhinelander,G8-R2,N+,2,Trifolium pratense L.,32,f,Row 3-4 -- 
2018-09-05,Rhinelander,G8-R3,N+,1,Surface Litter,0,f,
2018-09-05,Rhinelander,G8-R3,N+,1,Bare ground/no plant found,0,f,
2018-09-05,Rhinelander,G8-R3,N+,2,Bare ground/no plant found,0,f,
2018-09-06,Rhinelander,G9-R1,N+,2,Solidago canadensis L.,95,f,
2018-09-05,Rhinelander,G5-R3,N+,2,Panicum virgatum L.,167,f,Adjusted to the right of the shelter -- 
2018-09-05,Rhinelander,G5-R3,N+,2,Panicum virgatum L.,198,f,
2018-09-05,Rhinelander,G5-R4,N+,1,Panicum virgatum L.,142,f,
2018-09-05,Rhinelander,G5-R4,N+,2,Panicum virgatum L.,190,f,
2018-09-06,Rhinelander,G8-R2,N-,4,Surface Litter,0,f,Row 6-7 -- 
2018-09-06,Rhinelander,G8-R2,N-,4,Hieracium sp. (*),4,f,Row 6-7 -- 
2018-09-06,Rhinelander,G8-R1,N-,3,Bare ground/no plant found,0,f,
2018-09-06,Rhinelander,G8-R1,N-,4,Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,48,f,
2018-09-06,Rhinelander,G8-R1,N-,4,Solidago canadensis L.,80,f,
2018-09-05,Rhinelander,G7-R4,N-,3,Andropogon gerardii,202,f,
2018-09-05,Rhinelander,G7-R4,N-,3,Andropogon gerardii,190,f,
2018-09-05,Rhinelander,G7-R4,N-,4,Panicum virgatum L.,140,f,
2018-09-05,Rhinelander,G7-R3,N-,3,Andropogon gerardii,176,f,
2018-09-05,Rhinelander,G7-R3,N-,4,Panicum virgatum L.,153,f,
2018-09-05,Rhinelander,G7-R3,N-,4,Andropogon gerardii,186,f,
2018-09-06,Rhinelander,G7-R2,N-,4,Andropogon gerardii,228,f,
2018-09-06,Rhinelander,G7-R2,N-,4,Andropogon gerardii,220,f,
2018-09-06,Rhinelander,G7-R1,N-,3,Surface Litter,0,f,
2018-09-06,Rhinelander,G7-R1,N-,4,Andropogon gerardii,198,f,
2018-09-05,Rhinelander,G6-R4,N-,3,Setaria pumila (Poir.) Roem. & Schult,61,f,
2018-09-05,Rhinelander,G6-R4,N-,4,Festuca rubra L.,48,f,
2018-09-05,Rhinelander,G6-R4,N-,4,Setaria pumila (Poir.) Roem. & Schult,42,f,
2018-09-06,Rhinelander,G6-R2,N-,3,Panicum virgatum L.,176,f,
2018-09-06,Rhinelander,G6-R2,N-,3,Rumex acetosella L.,35,f,
2018-09-06,Rhinelander,G6-R2,N-,3,Unknown dicot (*),53,f,
2018-09-06,Rhinelander,G6-R2,N-,4,Miscanthus x giganteus,94,f,
2018-09-06,Rhinelander,G6-R1,N-,3,Panicum virgatum L.,114,f,
2018-09-06,Rhinelander,G6-R1,N-,3,Festuca rubra L.,50,f,
2018-09-06,Rhinelander,G6-R1,N-,3,Setaria pumila (Poir.) Roem. & Schult,26,f,
2018-09-05,Rhinelander,G5-R4,N-,3,Panicum virgatum L.,155,f,
2018-09-05,Rhinelander,G5-R4,N-,4,Panicum virgatum L.,177,f,
2018-09-05,Rhinelander,G5-R3,N-,3,Panicum virgatum L.,154,f,
2018-09-05,Rhinelander,G5-R3,N-,4,Panicum virgatum L.,139,f,
2018-09-05,Rhinelander,G5-R3,N-,4,Panicum virgatum L.,166,f,
2018-09-06,Rhinelander,G6-R1,N+,1,Miscanthus x giganteus,167,f,
2018-09-06,Rhinelander,G6-R1,N+,1,Miscanthus x giganteus,134,f,
2018-09-06,Rhinelander,G6-R1,N+,1,Setaria pumila (Poir.) Roem. & Schult,74,f,
2018-09-06,Rhinelander,G6-R1,N+,2,Setaria pumila (Poir.) Roem. & Schult,92,f,
2018-09-06,Rhinelander,G6-R1,N+,2,Miscanthus x giganteus,223,f,
2018-09-06,Rhinelander,G6-R1,N+,2,Miscanthus x giganteus,176,f,
2018-09-06,Rhinelander,G6-R2,N+,2,Miscanthus x giganteus,184,f,
2018-09-05,Rhinelander,G6-R3,N+,1,Hypericum perforatum L.,65,f,
2018-09-05,Rhinelander,G6-R4,N+,1,Setaria pumila (Poir.) Roem. & Schult,76,f,
2018-09-06,Rhinelander,G7-R1,N+,2,Andropogon gerardii,203,f,
2018-09-06,Rhinelander,G7-R2,N+,1,Andropogon gerardii,225,f,
2018-09-06,Rhinelander,G7-R2,N+,1,Andropogon gerardii,180,f,
2018-09-06,Rhinelander,G7-R2,N+,1,Andropogon gerardii,186,f,
2018-09-06,Rhinelander,G7-R2,N+,2,Andropogon gerardii,216,f,
2018-09-05,Rhinelander,G7-R3,N+,1,Andropogon gerardii,229,f,
2018-09-05,Rhinelander,G7-R3,N+,2,Andropogon gerardii,207,f,
2018-09-05,Rhinelander,G7-R4,N+,1,Andropogon gerardii,228,f,
2018-09-05,Rhinelander,G7-R4,N+,2,Andropogon gerardii,209,f,
2018-09-06,Rhinelander,G8-R1,N+,1,Solidago canadensis L.,97,f,
2018-09-06,Rhinelander,G8-R1,N+,2,Bare ground/no plant found,0,f,
2018-09-06,Rhinelander,G8-R2,N+,1,Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,83,f,Row 2-3 -- 
2018-09-06,Rhinelander,G8-R2,N+,2,Trifolium pratense L.,15,f,Row 3-4 -- 
2018-09-05,Rhinelander,G8-R3,N+,1,Surface Litter,0,f,
2018-09-05,Rhinelander,G8-R3,N+,1,Trifolium pratense L.,8,f,
2018-09-05,Rhinelander,G8-R3,N+,2,Cirsium sp. (*),2,f,
2018-09-05,Rhinelander,G5-R3,N+,1,Panicum virgatum L.,185,f,
2018-09-05,Rhinelander,G5-R3,N+,1,Panicum virgatum L.,113,f,
2018-09-05,Rhinelander,G5-R3,N+,1,Panicum virgatum L.,156,f,
2018-09-05,Rhinelander,G5-R3,N+,1,Panicum virgatum L.,119,f,
2018-09-05,Rhinelander,G5-R3,N+,1,Panicum virgatum L.,104,f,
2018-09-05,Rhinelander,G5-R3,N+,1,Panicum virgatum L.,122,f,
2018-09-05,Rhinelander,G5-R4,N+,1,Panicum virgatum L.,196,f,
2018-09-06,Rhinelander,G8-R2,N-,3,Trifolium pratense L.,54,f,Row 5-6 -- 
2018-09-06,Rhinelander,G8-R2,N-,4,Potentilla sp.,23,f,Row 6-7 -- 
2018-09-06,Rhinelander,G8-R1,N-,3,Surface Litter,0,f,
2018-09-06,Rhinelander,G8-R1,N-,4,Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,46,f,
2018-09-05,Rhinelander,G7-R4,N-,3,Andropogon gerardii,136,f,
2018-09-05,Rhinelander,G7-R4,N-,3,Andropogon gerardii,197,f,
2018-09-05,Rhinelander,G7-R4,N-,4,Panicum virgatum L.,157,f,
2018-09-05,Rhinelander,G7-R4,N-,4,Andropogon gerardii,170,f,
2018-09-05,Rhinelander,G7-R3,N-,3,Andropogon gerardii,205,f,
2018-09-06,Rhinelander,G7-R2,N-,3,Andropogon gerardii,218,f,
2018-09-06,Rhinelander,G7-R2,N-,3,Andropogon gerardii,160,t,
2018-09-06,Rhinelander,G7-R2,N-,4,Andropogon gerardii,204,f,
2018-09-06,Rhinelander,G7-R1,N-,3,Andropogon gerardii,183,f,
2018-09-06,Rhinelander,G7-R1,N-,4,Sorghastrum nutans (L.) Nash ex Small,174,f,
2018-09-06,Rhinelander,G7-R1,N-,4,Andropogon gerardii,231,f,
2018-09-05,Rhinelander,G6-R4,N-,4,Festuca rubra L.,40,f,
2018-09-05,Rhinelander,G6-R4,N-,4,Potentilla sp.,21,f,
2018-09-05,Rhinelander,G6-R3,N-,3,Setaria pumila (Poir.) Roem. & Schult,53,f,
2018-09-05,Rhinelander,G6-R3,N-,3,Setaria pumila (Poir.) Roem. & Schult,63,f,
2018-09-05,Rhinelander,G6-R3,N-,4,Rumex acetosella L.,28,f,
2018-09-05,Rhinelander,G6-R3,N-,4,Agrostis gigantea Roth,47,f,
2018-09-06,Rhinelander,G6-R2,N-,4,Unknown dicot (*),43,f,
2018-09-06,Rhinelander,G6-R2,N-,4,Miscanthus x giganteus,120,f,
2018-09-06,Rhinelander,G6-R1,N-,3,Festuca rubra L.,44,f,
2018-09-06,Rhinelander,G6-R1,N-,4,Festuca rubra L.,63,f,
2018-09-05,Rhinelander,G5-R4,N-,3,Panicum virgatum L.,180,f,
2018-09-05,Rhinelander,G5-R4,N-,3,Panicum virgatum L.,178,f,
2018-09-05,Rhinelander,G5-R4,N-,4,Panicum virgatum L.,172,f,
2018-09-05,Rhinelander,G5-R3,N+,1,Panicum virgatum L.,161,f,Adjusted to the left of the rainout shelter -- 
2018-09-05,Rhinelander,G5-R3,N+,1,Panicum virgatum L.,182,f,Adjusted to the left of the rainout shelter -- 
2018-09-05,Rhinelander,G5-R3,N+,2,Panicum virgatum L.,132,f,Adjusted to the right of the shelter -- 
2018-09-05,Rhinelander,G5-R3,N+,2,Panicum virgatum L.,149,f,Adjusted to the right of the shelter -- 
2018-09-05,Rhinelander,G5-R3,N+,2,Panicum virgatum L.,123,f,
2018-09-05,Rhinelander,G5-R3,N+,2,Panicum virgatum L.,178,f,
2018-09-05,Rhinelander,G5-R3,N+,2,Panicum virgatum L.,117,f,
2018-09-05,Rhinelander,G5-R3,N+,2,Panicum virgatum L.,147,f,
2018-09-05,Rhinelander,G5-R3,N+,2,Panicum virgatum L.,172,f,
2018-09-05,Rhinelander,G5-R4,N+,1,Panicum virgatum L.,92,t,
2018-09-05,Rhinelander,G5-R4,N+,1,Panicum virgatum L.,195,f,
2018-09-05,Rhinelander,G5-R4,N+,1,Panicum virgatum L.,202,f,
2018-09-05,Rhinelander,G5-R4,N+,1,Panicum virgatum L.,170,f,
2018-09-05,Rhinelander,G5-R4,N+,1,Panicum virgatum L.,140,f,
2018-09-05,Rhinelander,G5-R4,N+,2,Panicum virgatum L.,201,f,
2018-09-05,Rhinelander,G5-R4,N+,2,Panicum virgatum L.,144,t,
2018-09-05,Rhinelander,G5-R4,N+,2,Panicum virgatum L.,94,t,
2018-09-05,Rhinelander,G5-R4,N+,2,Panicum virgatum L.,111,t,
2018-09-05,Rhinelander,G5-R4,N+,2,Panicum virgatum L.,195,f,
2018-09-06,Rhinelander,G6-R1,N+,1,Miscanthus x giganteus,153,f,
2018-09-06,Rhinelander,G6-R1,N+,1,Panicum virgatum L.,161,f,
2018-09-06,Rhinelander,G6-R1,N+,1,Festuca rubra L.,88,f,
2018-09-06,Rhinelander,G6-R1,N+,2,Miscanthus x giganteus,183,f,
2018-09-06,Rhinelander,G6-R1,N+,2,Miscanthus x giganteus,177,f,
2018-09-06,Rhinelander,G6-R1,N+,2,Miscanthus x giganteus,121,f,
2018-09-06,Rhinelander,G6-R1,N+,2,Miscanthus x giganteus,193,f,
2018-09-06,Rhinelander,G6-R2,N+,1,Miscanthus x giganteus,150,f,
2018-09-05,Rhinelander,G5-R3,N+,1,Panicum virgatum L.,181,f,Adjusted to the left of the rainout shelter -- 
2018-09-05,Rhinelander,G5-R3,N+,2,Panicum virgatum L.,158,f,
2018-09-05,Rhinelander,G5-R3,N+,2,Panicum virgatum L.,123,f,
2018-09-05,Rhinelander,G5-R4,N+,1,Panicum virgatum L.,190,f,
2018-09-05,Rhinelander,G5-R4,N-,3,Panicum virgatum L.,189,f,
2018-09-05,Rhinelander,G5-R4,N-,3,Panicum virgatum L.,171,f,
