# Agronomic Soil Chemistry from Deep and Surface Soil Cores- Marginal Sites
#
# Original Data Source: https://data.sustainability.glbrc.org/datatables/438
# The newest version of the data https://data.sustainability.glbrc.org/datatables/438.csv
# Full EML Metadata: https://data.sustainability.glbrc.org/datasets/132.eml
#
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# year		year soil sample was collected
# sample_date		date of soil coring
# site		Wisconsin or Michigan sampling site
# treatment		experimental treatment
# replicate		replicate nested within treatment
# campaign		sampling intent
# top_depth_cm	centimeter	upper soil sampling depth
# bottom_depth_cm	centimeter	lower soil sampling depth
# ph	dimensionless	pH of soil solution
# lime_index		indicator of potential acidity
# p_ppm	milligramsPerKilogram	phosphorus in soil
# k_ppm	milligramsPerKilogram	potassium in soil
# ca_ppm	milligramsPerKilogram	calcium in soil
# mg_ppm	milligramsPerKilogram	magnesium ppm  in soil
# field_section		section of the field sampled
# n_treatment		nitrogen treatment of given split plot
# est_cec	milliEquivalentsPerHundredGram	Cation exchange capacity in meq/100g soil
# om_percent	gramsPerHectogram	organic matter percent
# wi_plot_id		Arlington Wisconsin site's plot identifier
# comments		notes
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#
#
year,sample_date,site,treatment,replicate,campaign,top_depth_cm,bottom_depth_cm,ph,lime_index,p_ppm,k_ppm,ca_ppm,mg_ppm,field_section,n_treatment,est_cec,om_percent,wi_plot_id,comments
#,,,,,,centimeter,centimeter,dimensionless,,milligramsPerKilogram,milligramsPerKilogram,milligramsPerKilogram,milligramsPerKilogram,,,milliEquivalentsPerHundredGram,gramsPerHectogram,,
2013,2013-05-21,Wisconsin South - Oregon,G6,R2,surface soil-baseline,0,15,6.3,,22.0,69.0,1377.0,267.0,entire plot,control,14.0,3.3,203,
2013,2013-05-21,Wisconsin South - Oregon,G6,R3,surface soil-baseline,0,15,6.0,,23.0,79.0,1259.0,237.0,entire plot,control,12.0,3.2,303,
2013,2013-05-21,Wisconsin South - Oregon,G6,R4,surface soil-baseline,0,15,6.3,,28.0,77.0,783.0,238.0,entire plot,control,8.0,2.5,405,
2013,2013-05-21,Wisconsin South - Oregon,G7,R1,surface soil-baseline,0,15,6.4,,27.0,97.0,1273.0,666.0,entire plot,control,16.0,2.9,101,
2013,2013-05-21,Wisconsin South - Oregon,G7,R2,surface soil-baseline,0,15,6.4,,16.0,59.0,1367.0,246.0,entire plot,control,13.0,3.6,207,
2013,2013-05-21,Wisconsin South - Oregon,G7,R3,surface soil-baseline,0,15,6.3,,10.0,61.0,1224.0,334.0,entire plot,control,12.0,3.1,306,
2013,2013-05-21,Wisconsin South - Oregon,G7,R4,surface soil-baseline,0,15,6.7,,14.0,80.0,1822.0,588.0,entire plot,control,17.0,2.8,403,
2013,2013-05-21,Wisconsin South - Oregon,G8,R1,surface soil-baseline,0,15,6.5,,13.0,86.0,1698.0,537.0,entire plot,control,16.0,3.1,103,
2013,2013-05-21,Wisconsin South - Oregon,G8,R2,surface soil-baseline,0,15,6.3,,21.0,77.0,970.0,255.0,entire plot,control,10.0,3.0,202,
2013,2013-05-21,Wisconsin South - Oregon,G8,R3,surface soil-baseline,0,15,6.2,,18.0,69.0,1339.0,283.0,entire plot,control,13.0,2.9,307,
2013,2013-05-21,Wisconsin South - Oregon,G8,R4,surface soil-baseline,0,15,6.4,,25.0,89.0,995.0,272.0,entire plot,control,10.0,2.3,402,
2013,2013-05-21,Wisconsin South - Oregon,G9,R1,surface soil-baseline,0,15,6.2,,11.0,49.0,1316.0,347.0,entire plot,control,13.0,2.3,104,
2013,2013-05-21,Wisconsin South - Oregon,G9,R2,surface soil-baseline,0,15,6.3,,10.0,45.0,1211.0,245.0,entire plot,control,11.0,2.5,204,
2013,2013-05-21,Wisconsin South - Oregon,G9,R3,surface soil-baseline,0,15,6.0,,18.0,62.0,1304.0,232.0,entire plot,control,13.0,3.3,304,
2013,2013-05-21,Wisconsin South - Oregon,G9,R4,surface soil-baseline,0,15,5.9,,11.0,53.0,1042.0,209.0,entire plot,control,9.0,1.9,401,
2015,2015-03-20,Wisconsin South - Oregon,G10,R1,surface sampling,0,15,6.4,,6.0,78.0,1520.0,565.0,entire plot,control,,2.7,105,
2015,2015-03-20,Wisconsin South - Oregon,G10,R2,surface sampling,0,15,6.3,,9.0,80.0,1098.0,299.0,entire plot,control,,2.3,201,
2015,2015-03-20,Wisconsin South - Oregon,G10,R3,surface sampling,0,15,5.8,,18.0,98.0,1241.0,300.0,entire plot,control,,3.2,302,
2015,2015-03-20,Wisconsin South - Oregon,G10,R4,surface sampling,0,15,6.4,,14.0,112.0,1722.0,601.0,entire plot,control,,3.0,407,
2015,2015-03-20,Wisconsin South - Oregon,G11,R1,surface sampling,0,15,6.0,,5.0,73.0,1044.0,296.0,entire plot,control,,2.5,106,
2015,2015-03-20,Wisconsin South - Oregon,G11,R2,surface sampling,0,15,6.1,,6.0,71.0,1115.0,273.0,entire plot,control,,3.5,206,
2015,2015-03-20,Wisconsin South - Oregon,G11,R3,surface sampling,0,15,6.1,,6.0,85.0,1398.0,394.0,entire plot,control,,3.4,305,
2015,2015-03-20,Wisconsin South - Oregon,G11,R4,surface sampling,0,15,6.1,,17.0,141.0,1358.0,466.0,entire plot,control,,3.0,406,
2015,2015-03-20,Wisconsin South - Oregon,G5,R1,surface sampling,0,15,6.9,,5.0,69.0,1714.0,650.0,entire plot,control,,2.6,107,
2015,2015-03-20,Wisconsin South - Oregon,G5,R2,surface sampling,0,15,6.3,,6.0,51.0,1202.0,280.0,entire plot,control,,3.1,205,
2015,2015-03-20,Wisconsin South - Oregon,G5,R3,surface sampling,0,15,5.6,,23.0,122.0,1278.0,290.0,entire plot,control,,3.4,301,
2015,2015-03-20,Wisconsin South - Oregon,G5,R4,surface sampling,0,15,6.2,,11.0,73.0,1133.0,277.0,entire plot,control,,2.6,404,
2015,2015-03-20,Wisconsin South - Oregon,G6,R1,surface sampling,0,15,6.2,,7.0,88.0,1636.0,602.0,entire plot,control,,2.6,102,
2015,2015-03-20,Wisconsin South - Oregon,G6,R2,surface sampling,0,15,6.1,,15.0,95.0,1318.0,308.0,entire plot,control,,3.4,203,
2015,2015-03-20,Wisconsin South - Oregon,G6,R3,surface sampling,0,15,5.8,,18.0,91.0,1172.0,274.0,entire plot,control,,3.4,303,
2015,2015-03-20,Wisconsin South - Oregon,G6,R4,surface sampling,0,15,6.2,,26.0,126.0,1125.0,277.0,entire plot,control,,2.8,405,
2015,2015-03-20,Wisconsin South - Oregon,G7,R1,surface sampling,0,15,6.4,,7.0,99.0,1629.0,622.0,entire plot,control,,2.6,101,
2015,2015-03-20,Wisconsin South - Oregon,G7,R2,surface sampling,0,15,5.9,,9.0,64.0,1255.0,293.0,entire plot,control,,3.3,207,
2015,2015-03-20,Wisconsin South - Oregon,G7,R3,surface sampling,0,15,6.3,,8.0,97.0,1381.0,407.0,entire plot,control,,3.4,306,
2015,2015-03-20,Wisconsin South - Oregon,G7,R4,surface sampling,0,15,6.7,,8.0,97.0,1559.0,584.0,entire plot,control,,2.4,403,
2015,2015-03-20,Wisconsin South - Oregon,G8,R1,surface sampling,0,15,6.6,,6.0,83.0,1867.0,704.0,entire plot,control,,2.9,103,
2015,2015-03-20,Wisconsin South - Oregon,G8,R2,surface sampling,0,15,6.1,,15.0,92.0,1168.0,288.0,entire plot,control,,2.9,202,
2015,2015-03-20,Wisconsin South - Oregon,G8,R3,surface sampling,0,15,6.1,,15.0,75.0,1309.0,362.0,entire plot,control,,2.9,307,
2015,2015-03-20,Wisconsin South - Oregon,G8,R4,surface sampling,0,15,6.0,,12.0,97.0,1040.0,293.0,entire plot,control,,2.1,402,
2015,2015-03-20,Wisconsin South - Oregon,G9,R1,surface sampling,0,15,6.2,,5.0,55.0,1232.0,409.0,west,control,,2.3,104,
2015,2015-03-20,Wisconsin South - Oregon,G9,R1,surface sampling,0,15,6.4,,5.0,65.0,1374.0,482.0,east,plus_n,,2.9,104,
2015,2015-03-20,Wisconsin South - Oregon,G9,R2,surface sampling,0,15,6.1,,6.0,65.0,1083.0,273.0,west,control,,2.5,204,
2015,2015-03-20,Wisconsin South - Oregon,G9,R2,surface sampling,0,15,6.4,,7.0,64.0,1154.0,296.0,east,plus_n,,2.9,204,
2015,2015-03-20,Wisconsin South - Oregon,G9,R3,surface sampling,0,15,6.0,,17.0,84.0,1219.0,316.0,east,control,,3.4,304,
2015,2015-03-20,Wisconsin South - Oregon,G9,R3,surface sampling,0,15,5.9,,12.0,79.0,1175.0,294.0,west,plus_n,,3.2,304,
2015,2015-03-20,Wisconsin South - Oregon,G9,R4,surface sampling,0,15,6.0,,8.0,91.0,888.0,239.0,east,control,,2.1,401,
2015,2015-03-20,Wisconsin South - Oregon,G9,R4,surface sampling,0,15,5.9,,6.0,88.0,914.0,240.0,west,plus_n,,2.3,401,
2018,2018-11-13,Wisconsin South - Oregon,G10,R1,surface sampling,0,25,6.0,68.0,8.0,118.0,1559.0,476.0,west,plus_n,14.4642,,,
2018,2018-11-13,Wisconsin South - Oregon,G10,R1,surface sampling,0,25,5.9,68.0,9.0,128.0,1585.0,478.0,east,control,14.6365,,,
2018,2018-11-13,Wisconsin South - Oregon,G10,R2,surface sampling,0,25,6.0,69.0,10.0,76.0,1178.0,246.0,west,plus_n,9.33487,,,
2018,2018-11-13,Wisconsin South - Oregon,G10,R2,surface sampling,0,25,6.3,70.0,11.0,92.0,1270.0,291.0,east,control,9.0109,,,
2018,2018-11-13,Wisconsin South - Oregon,G10,R3,surface sampling,0,25,5.9,66.0,25.0,110.0,1421.0,277.0,west,control,14.4954,,,
2018,2018-11-13,Wisconsin South - Oregon,G10,R3,surface sampling,0,25,5.7,66.0,16.0,98.0,1360.0,257.0,east,plus_n,13.9929,,,
2018,2018-11-13,Wisconsin South - Oregon,G10,R4,surface sampling,0,25,6.5,70.0,17.0,156.0,1890.0,621.0,west,control,15.025,,,
2018,2018-11-13,Wisconsin South - Oregon,G10,R4,surface sampling,0,25,6.2,69.0,12.0,125.0,1644.0,480.0,east,plus_n,13.7405,,,
2018,2018-11-13,Wisconsin South - Oregon,G11,R1,surface sampling,0,25,6.0,69.0,8.0,82.0,1310.0,285.0,west,control,10.3353,,,
2018,2018-11-13,Wisconsin South - Oregon,G11,R1,surface sampling,0,25,5.8,68.0,7.0,85.0,1186.0,295.0,east,plus_n,11.0063,,,
2018,2018-11-13,Wisconsin South - Oregon,G11,R2,surface sampling,0,25,5.5,68.0,11.0,80.0,1371.0,273.0,west,plus_n,11.7351,,,
2018,2018-11-13,Wisconsin South - Oregon,G11,R2,surface sampling,0,25,6.1,68.0,13.0,83.0,1331.0,257.0,east,control,11.4095,,,
2018,2018-11-13,Wisconsin South - Oregon,G11,R3,surface sampling,0,25,6.2,69.0,11.0,106.0,1600.0,379.0,east,control,12.6301,,,
2018,2018-11-13,Wisconsin South - Oregon,G11,R3,surface sampling,0,25,5.9,67.0,14.0,120.0,1568.0,330.0,west,plus_n,14.4977,,,
2018,2018-11-13,Wisconsin South - Oregon,G11,R4,surface sampling,0,25,6.1,68.0,17.0,173.0,1858.0,574.0,east,control,16.9169,,,
2018,2018-11-13,Wisconsin South - Oregon,G11,R4,surface sampling,0,25,5.6,68.0,24.0,174.0,1539.0,428.0,west,plus_n,14.1078,,,
2018,2018-11-13,Wisconsin South - Oregon,G5,R1,surface sampling,0,25,6.5,70.0,5.0,140.0,2139.0,750.0,east,plus_n,17.304,,,
2018,2018-11-13,Wisconsin South - Oregon,G5,R1,surface sampling,0,25,6.4,69.0,9.0,131.0,1984.0,678.0,west,control,17.1059,,,
2018,2018-11-13,Wisconsin South - Oregon,G5,R2,surface sampling,0,25,6.1,69.0,12.0,68.0,1402.0,303.0,west,plus_n,10.9094,,,
2018,2018-11-13,Wisconsin South - Oregon,G5,R2,surface sampling,0,25,6.0,68.0,10.0,68.0,1385.0,327.0,east,control,12.2244,,,
2018,2018-11-13,Wisconsin South - Oregon,G5,R3,surface sampling,0,25,5.8,65.0,24.0,126.0,1545.0,307.0,east,control,16.6064,,,
2018,2018-11-13,Wisconsin South - Oregon,G5,R3,surface sampling,0,25,5.8,66.0,21.0,118.0,1529.0,306.0,west,plus_n,15.2976,,,
2018,2018-11-13,Wisconsin South - Oregon,G5,R4,surface sampling,0,25,5.9,67.0,14.0,77.0,1370.0,284.0,west,plus_n,13.0141,,,
2018,2018-11-13,Wisconsin South - Oregon,G5,R4,surface sampling,0,25,6.2,69.0,15.0,99.0,1473.0,318.0,east,control,11.4688,,,
2018,2018-11-13,Wisconsin South - Oregon,G6,R1,surface sampling,0,25,6.6,70.0,13.0,151.0,2085.0,720.0,east,plus_n,16.8122,,,
2018,2018-11-13,Wisconsin South - Oregon,G6,R1,surface sampling,0,25,6.1,68.0,12.0,162.0,1931.0,666.0,west,control,18.0204,,,
2018,2018-11-13,Wisconsin South - Oregon,G6,R2,surface sampling,0,25,5.9,67.0,20.0,86.0,1584.0,335.0,west,plus_n,14.5322,,,
2018,2018-11-13,Wisconsin South - Oregon,G6,R2,surface sampling,0,25,6.1,68.0,20.0,76.0,1602.0,333.0,east,control,13.3799,,,
2018,2018-11-13,Wisconsin South - Oregon,G6,R3,surface sampling,0,25,5.7,66.0,21.0,88.0,1529.0,313.0,east,plus_n,15.279,,,
2018,2018-11-13,Wisconsin South - Oregon,G6,R3,surface sampling,0,25,5.7,66.0,20.0,88.0,1450.0,305.0,west,control,14.8173,,,
2018,2018-11-13,Wisconsin South - Oregon,G6,R4,surface sampling,0,25,6.2,69.0,33.0,87.0,1412.0,313.0,east,plus_n,11.0914,,,
2018,2018-11-13,Wisconsin South - Oregon,G6,R4,surface sampling,0,25,6.1,69.0,23.0,75.0,1326.0,294.0,west,control,10.4723,,,
2018,2018-11-13,Wisconsin South - Oregon,G7,R1,surface sampling,0,25,6.3,69.0,12.0,157.0,1842.0,660.0,west,control,16.3126,,,
2018,2018-11-13,Wisconsin South - Oregon,G7,R1,surface sampling,0,25,6.1,69.0,11.0,152.0,1816.0,627.0,east,plus_n,15.8947,,,
2018,2018-11-13,Wisconsin South - Oregon,G7,R2,surface sampling,0,25,5.9,68.0,14.0,83.0,1596.0,350.0,west,plus_n,13.5095,,,
2018,2018-11-13,Wisconsin South - Oregon,G7,R2,surface sampling,0,25,5.9,67.0,18.0,100.0,1660.0,362.0,east,control,15.1731,,,
